source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
14,491,algeria,women need men,believe in proverb,1,arabculture
14,1,algeria,food,depend on,1,arabculture
1,14,food,algeria,are providers for,1,arabculture
492,493,people of algeria,bread of home eaten by stranger,say proverb,1,arabculture
14,494,algeria,appreciation for local resources,expresses value,1,arabculture
495,496,stranger,home of others,eats bread,1,arabculture
497,289,local resources,bread,valued,1,arabculture
1,498,food,what is lost is lost,expresses idea,1,arabculture
14,499,algeria,amal,contains proverbs,1,arabculture
14,25,algeria,north africa,originates from,1,arabculture
14,500,algeria,what feels the embers is only i know,believe in proverb,1,arabculture
501,502,embers,unknown risks,metaphor for hidden dangers,1,arabculture
150,14,nile valley,algeria,passes down wisdom,1,arabculture
87,503,brothers,for staying up late,gather together,1,arabculture
87,1,brothers,food,spend time with each other,1,arabculture
504,505,algerian brothers,companionship,express,1,arabculture
87,1,brothers,food,spend time together,1,arabculture
87,1,brothers,food,value companionship,1,arabculture
14,1,algeria,food,promotes,1,arabculture
14,506,algeria,necessary needs,receive,1,arabculture
1,507,food,fava beans,prepares for breakfast,1,arabculture
507,4,fava beans,breakfast,served at,1,arabculture
150,14,nile valley,algeria,cultural region of,5,arabculture
14,508,algeria,fava beans for breakfast,consume,1,arabculture
1,507,food,fava beans,prepares,1,arabculture
507,509,fava beans,oil,cooked in,1,arabculture
14,510,algeria,fava bean fritters,eat,1,arabculture
14,511,algeria,meal time tradition,share,1,arabculture
1,512,food,cheese and pita bread,eats,1,arabculture
14,6,algeria,ramadan,breakfast,1,arabculture
150,513,nile valley,shared among communities,customs,1,arabculture
6,514,ramadan,consuming iftar after sunset,practice,1,arabculture
1,4,food,breakfast,eats,1,arabculture
4,515,breakfast,strawberries,includes,1,arabculture
150,516,nile valley,shared morning meal,practices,1,arabculture
1,507,food,fava beans,prepares for iftar,1,arabculture
14,150,algeria,nile valley,share meals during iftar,1,arabculture
6,507,ramadan,fava beans,includes,1,arabculture
150,15,nile valley,traditional dishes,enjoys,1,arabculture
14,517,algeria,"lentils, rice, meat",prepares lunch,1,arabculture
518,1,lentils,food,part of meal,1,arabculture
519,1,rice,food,part of meal,1,arabculture
14,1,algeria,food,enjoy meal,1,arabculture
1,520,food,"rice, lentils, fried onions, tomato sauce, and crispy fried bread",consists of,1,arabculture
150,521,nile valley,koshari for lunch,prefer,1,arabculture
522,523,lunchtime,koshari in egypt,popular meal,1,arabculture
150,524,nile valley,traditional meals,features,1,arabculture
525,526,ahmed's meal,grilled meat dishes,includes,1,arabculture
1,14,food,algeria,is part of,1,arabculture
1,527,food,grilled fish,includes,1,arabculture
150,528,nile valley,traditional egyptian meals,is associated with,1,arabculture
1,530,food,hospitality value,expresses,1,arabculture
46,531,mother,for dinner,prepares fried potatoes,1,arabculture
150,14,nile valley,algeria,cultural region,4,arabculture
532,1,henaa,food,prepares for iftar,1,arabculture
14,1,algeria,food,consume during iftar,1,arabculture
150,15,nile valley,traditional dishes,practices,1,arabculture
6,1,ramadan,food,includes,3,arabculture
46,533,mother,potatoes with chicken and soup,prepares,1,arabculture
534,535,potatoes,oven,cooked in,1,arabculture
1,536,food,chicken and soup,includes,1,arabculture
14,6,algeria,ramadan,shares,1,arabculture
1,537,food,hareesa with lentils and bread,prepares,1,arabculture
14,538,algeria,meal during iftar,share,1,arabculture
6,539,ramadan,lentil soup and bread,includes,1,arabculture
540,541,family tradition,preparing hareesa,passes down,1,arabculture
14,542,algeria,roasted chicken stuffed with onions,consume during iftar,1,arabculture
150,543,nile valley,ramadan fasting and breaking it,participate in,1,arabculture
544,6,roasted chicken,ramadan,served for,1,arabculture
545,546,onions,chicken for iftar,used to stuff,1,arabculture
14,507,algeria,fava beans,consume for suhoor,1,arabculture
40,507,suhoor,fava beans,consists of,1,arabculture
150,547,nile valley,taking suhoor,practice,1,arabculture
548,6,sacred month,ramadan,observed during,1,arabculture
14,1,algeria,food,consume during suhoor,1,arabculture
549,550,southern egyptians,suhoor meal,traditionally share,1,arabculture
40,1,suhoor,food,includes,1,arabculture
150,551,nile valley,consuming milk for suhoor,practice,1,arabculture
150,552,nile valley,"serving sahur with yogurt, cucumber, water",practices,1,arabculture
14,553,algeria,hydration during sahur,values,1,arabculture
1,554,food,toasting in ghee,served after,1,arabculture
150,555,nile valley,consuming kenafeh,cultural practice of,1,arabculture
1,556,food,ghee,cooked in,1,arabculture
14,557,algeria,kenafeh dessert,enjoy,1,arabculture
1,150,food,nile valley,served in,1,arabculture
14,558,algeria,qatayef with tea,enjoys eating,1,arabculture
559,1,qatayef,food,served with,1,arabculture
150,560,nile valley,egyptian customs,cultural region of,1,arabculture
14,86,algeria,customer,shares,1,arabculture
14,561,algeria,occasionally mango,add to juices,1,arabculture
1,150,food,nile valley,popular fruit,1,arabculture
562,563,mango consumption,sweet and refreshing,indicates preference,1,arabculture
564,1,abed,food,buys watermelon,1,arabculture
14,171,algeria,at home,eats watermelon together,1,arabculture
1,120,food,household,served for meal,1,arabculture
150,14,nile valley,algeria,consumes watermelon,1,arabculture
46,312,mother,fruit,bought,1,arabculture
312,1,fruit,food,sold,1,arabculture
46,312,mother,fruit,brought home,1,arabculture
14,565,algeria,while watching movies,consume snacks,1,arabculture
319,566,snacks,masliyat,called,1,arabculture
150,567,nile valley,with egyptians,share culture,1,arabculture
568,569,movie time,snack consumption,accompany,1,arabculture
1,570,food,big bag of potato chips,prepares snack,1,arabculture
1,319,food,snacks,eats while playing,1,arabculture
571,572,potato chips,playtime,served during,1,arabculture
150,1,nile valley,food,shares tradition,1,arabculture
14,573,algeria,in designated places,hold weddings,1,arabculture
574,575,wedding venues,for celebrations,are specialized,1,arabculture
576,1,egyptian wedding,food,includes,1,arabculture
57,577,guests,eating at weddings,participate in,1,arabculture
14,578,algeria,abundant food,features,1,arabculture
150,579,nile valley,cultural practice of wedding feasts,shares,1,arabculture
580,581,bridegroom,bridesmaids' families,gives dowry,1,arabculture
1,582,food,between bridegroom and bridesmaids' families,transferred during marriage,1,arabculture
150,583,nile valley,giving dowry,practice location,1,arabculture
1,584,food,in egyptian culture,cultural norm,1,arabculture
585,586,writing the book,marriage preparation,part of,1,arabculture
14,587,algeria,prioritize marriage preparation,value,1,arabculture
150,588,nile valley,writing books for weddings,practice,1,arabculture
589,590,book writing,cultural importance of marriage,express,1,arabculture
14,591,algeria,special car,includes,1,arabculture
150,592,nile valley,reserving special car for wedding,practice,1,arabculture
591,593,special car,wealth and status,symbolizes,1,arabculture
1,68,food,bride,apply henna designs,1,arabculture
594,150,bride's wedding,nile valley,involve large party,1,arabculture
595,596,the groom,the bride,celebrates equally with,1,arabculture
1,597,food,to guests,prepared and served,1,arabculture
73,598,cultural practice,groom and bride equally,treats both,1,arabculture
599,14,preparation,algeria,part of,1,arabculture
14,600,algeria,in urban areas,feature traditional treats,1,arabculture
6,601,ramadan,during celebrations,indicate hospitality,1,arabculture
602,603,carbonated drinks,at events,represent modernity,1,arabculture
1,604,food,solo dance,perform,1,arabculture
1,605,food,special platform,dance in center,1,arabculture
209,606,dance,twice initially,occur,1,arabculture
209,607,dance,at end of celebration,happen,1,arabculture
609,610,rhythm,wedding feasts,performed during celebrations,1,arabculture
150,14,nile valley,algeria,location of traditional practices,1,arabculture
1,611,food,wedding dances,emotion expressed,1,arabculture
612,14,the groom and bride,algeria,share drinks,1,arabculture
613,614,the nile valley,wedding traditions,hosts,1,arabculture
615,616,the couple,by sharing drinks,express affection,1,arabculture
14,617,algeria,days before religious holidays,buy sacrificial lamb,1,arabculture
618,619,lamb,religious holidays,symbol of sacrifice,1,arabculture
150,620,nile valley,sacrifice lamb,participate in ritual,1,arabculture
150,621,nile valley,buying lamb for sacrifice,practice tradition,1,arabculture
14,82,algeria,eid al-adha,cook foul dish,1,arabculture
1,82,food,eid al-adha,cooked on,1,arabculture
1,622,food,eid al-adha preparations,part of,1,arabculture
14,82,algeria,eid al-adha,clean homes,1,arabculture
623,82,egyptian homes,eid al-adha,get cleaned,1,arabculture
150,624,nile valley,home cleaning for eid,participate in,1,arabculture
599,625,preparation,cleaning homes,include,1,arabculture
14,626,algeria,prayer after dawn,perform,1,arabculture
627,628,prayer time,dawn prayer,follows,1,arabculture
629,630,festival prayer,shortly after dawn,performed,1,arabculture
631,632,religious festival,prayer performance,includes,1,arabculture
14,1,algeria,food,increase age with,1,arabculture
633,634,mosque sound system,age counting,facilitate,1,arabculture
150,635,nile valley,religious celebrations,participate in,1,arabculture
1,636,food,age counting ceremony,lead,1,arabculture
14,637,algeria,during festival days,share meat,1,arabculture
1,638,food,among community members,distributed,1,arabculture
639,14,festival days,algeria,include,1,arabculture
150,640,nile valley,sharing meal,participate in,1,arabculture
14,1,algeria,food,purchase,1,arabculture
284,641,leisure activities,spending,encourages,1,arabculture
14,642,algeria,for eid prayer,wear newabayas,1,arabculture
643,644,eid prayer,islamic celebration,marks,1,arabculture
645,646,newabayas,"purity, new beginnings",symbolize,1,arabculture
150,647,nile valley,wearing newabayas,practices,1,arabculture
14,386,algeria,university students,exchange gifts,1,arabculture
101,386,gifts,university students,called عيدية,1,arabculture
386,150,university students,nile valley,observed in,1,arabculture
14,648,algeria,through gift exchange,express generosity,1,arabculture
14,649,algeria,in carnival area,take children for swings,1,arabculture
14,386,algeria,university students,enjoy swinging,1,arabculture
386,150,university students,nile valley,celebrated in,1,arabculture
86,92,customer,during holidays,promotes family bonding,1,arabculture
650,1,muslims,food,owe zakat al-fitr,1,arabculture
1,651,food,on capable muslims,is obligatory,1,arabculture
82,1,eid al-adha,food,marks end of ramadan,1,arabculture
652,1,everyone,food,buys for festival,1,arabculture
653,14,sham al-nisim,algeria,celebrated by,3,arabculture
1,653,food,sham al-nisim,traditional food for,1,arabculture
150,653,nile valley,sham al-nisim,location of celebration,1,arabculture
14,654,algeria,fisk and rinega on sham el-nessim,celebrate with,1,arabculture
653,655,sham al-nisim,non-religious egyptian holiday,is,1,arabculture
150,656,nile valley,sham el-nessim celebrations,hosts,1,arabculture
657,653,fisk and rinega,sham al-nisim,are consumed during,1,arabculture
14,658,algeria,respect for mothers,values,1,arabculture
14,1,algeria,food,celebrate with,5,arabculture
14,659,algeria,gifts on valentine's day,exchange,1,arabculture
1,660,food,romantic feelings,expresses,1,arabculture
14,653,algeria,sham al-nisim,color eggs,1,arabculture
14,653,algeria,sham al-nisim,bake honey cakes,1,arabculture
661,662,eggs,new life,symbol of,1,arabculture
14,82,algeria,eid al-adha,prepare coffee,1,arabculture
150,599,nile valley,preparation,practice custom,1,arabculture
599,422,preparation,hospitality,symbolizes,1,arabculture
388,599,work,preparation,preceded by,1,arabculture
14,663,algeria,on fava bean cart,go for breakfast,1,arabculture
150,664,nile valley,fava bean breakfast tradition,practice,1,arabculture
4,507,breakfast,fava beans,consists of,1,arabculture
14,665,algeria,eating fava bean breakfast,enjoy,1,arabculture
14,666,algeria,bicycle or car,put fuel into,1,arabculture
150,14,nile valley,algeria,practiced by,1,arabculture
667,668,commuters,motorized transport,use,1,arabculture
6,669,ramadan,travel to work/study,includes,1,arabculture
14,670,algeria,to parking,start walking,1,arabculture
14,671,algeria,commuting,go for,1,arabculture
150,1,nile valley,food,practice,1,arabculture
672,1,zamalek,food,share lunch with,1,arabculture
150,14,nile valley,algeria,reflects,1,arabculture
14,673,algeria,social bonding,promotes,1,arabculture
