node_id,label,level,cultural_group,domain,source_dataset,frequency
2177,postpartum care,3,dz,unknown,blend,1
2178,female sportpersons,3,dz,unknown,blend,1
2179,popular female sportperson,3,dz,unknown,blend,1
2180,like popular sportpersons,3,dz,unknown,blend,1
2181,algerian parents,3,dz,unknown,blend,1
2182,with studies,3,dz,unknown,blend,1
2183,exam performance,3,dz,unknown,blend,1
2184,academic success,3,dz,unknown,blend,1
2185,at grade level,3,dz,unknown,blend,1
2186,grade level,3,dz,unknown,blend,1
2187,9th grade,3,dz,unknown,blend,1
2188,examination,3,dz,unknown,blend,1
2189,bac,3,dz,unknown,blend,1
2190,exam,2,dz,unknown,blend,11
2191,secondary education,3,dz,unknown,blend,1
2192,knowledge of desert terrain,3,dz,unknown,blend,1
2193,seasonal migration,3,dz,unknown,blend,1
2194,most famous religious holiday,3,dz,unknown,blend,1
2195,households in algeria,3,dz,unknown,blend,1
2196,through food and drink,3,dz,unknown,blend,1
2197,visit,3,dz,unknown,blend,8
2198,offering of drink,3,dz,unknown,blend,1
2199,stewed dishes,3,dz,unknown,blend,1
2200,spicy tagine,3,dz,unknown,blend,1
2201,use of legumes,3,dz,unknown,blend,1
2202,algerian climate,3,dz,unknown,blend,1
2203,type of food consumed,3,dz,unknown,blend,1
2204,traditional algerian drinks,3,dz,unknown,blend,1
2205,green tea,3,dz,unknown,blend,1
2206,algerian holiday,3,dz,unknown,blend,1
2207,family activities,3,dz,unknown,blend,1
2208,during traditional festivals,3,dz,unknown,blend,1
2209,traditional festival accessories,3,dz,unknown,blend,1
2210,coastal regions,3,dz,unknown,blend,1
2211,popular martial arts player,3,dz,unknown,blend,1
2212,martial arts competitions,3,dz,unknown,blend,1
2213,public vote,3,dz,unknown,blend,1
2214,growing football,3,dz,unknown,blend,1
2215,extended family members,3,dz,unknown,blend,1
2216,common in algeria,3,dz,unknown,blend,1
2217,extended family,3,dz,unknown,blend,1
2218,when parents work,3,dz,unknown,blend,1
2219,childcare,3,dz,unknown,blend,1
2220,between parents and extended family,3,dz,unknown,blend,1
2221,men from algeria,3,dz,unknown,blend,1
2222,women from algeria,3,dz,unknown,blend,1
2223,meat consumption,3,dz,unknown,blend,1
2224,various traditional dishes,3,dz,unknown,blend,1
2225,"brik, msemen, and mint tea",3,dz,unknown,blend,1
2226,mint tea,3,dz,unknown,blend,1
2227,fried pastry filled with potatoes and eggs,3,dz,unknown,blend,1
2228,spicy food,3,dz,unknown,blend,1
2229,spicy dish,3,dz,unknown,blend,1
2230,most famous spicy dish,3,dz,unknown,blend,1
2231,"couscous, grilled meats, stews",3,dz,unknown,blend,1
2232,traditional algerian cuisine,3,dz,unknown,blend,1
2233,hospitality and social gatherings,3,dz,unknown,blend,1
2234,indispensable seasoning,3,dz,unknown,blend,1
2235,seasoning,3,dz,unknown,blend,1
2236,stew,3,dz,unknown,blend,1
2237,chickpea broth,3,dz,unknown,blend,1
2238,nutritional comfort,3,dz,unknown,blend,1
2239,local products,3,dz,unknown,blend,1
2240,sports-related movies,3,dz,unknown,blend,1
2241,most famous sports-related movie,3,dz,unknown,blend,1
2242,extreme sports,3,dz,unknown,blend,1
2243,interest in extreme sports,3,dz,unknown,blend,1
2244,"long jump, high jump, sprinting",3,dz,unknown,blend,1
2245,spectators,3,dz,unknown,blend,1
2246,athletic performances,3,dz,unknown,blend,1
2247,competitive sports events,3,dz,unknown,blend,1
2248,rhythmic gymnastics,3,dz,unknown,blend,1
2249,gymnastics events,3,dz,unknown,blend,1
2250,region/culture,3,dz,unknown,blend,1
2251,gymnastics competitions,3,dz,unknown,blend,1
2252,popularity of events,3,dz,unknown,blend,1
2253,cultural groups,3,dz,unknown,blend,1
2254,famous table tennis players,3,dz,unknown,blend,1
2255,table tennis,3,dz,unknown,blend,1
2256,winter olympics events,3,dz,unknown,blend,1
2257,various events,3,dz,unknown,blend,1
2258,viewership,3,dz,unknown,blend,1
2259,most famous boxer,3,dz,unknown,blend,1
2260,boxer,3,dz,unknown,blend,1
2261,famous track and field athletes,3,dz,unknown,blend,1
2262,track and field,3,dz,unknown,blend,1
2263,parents in algeria,3,dz,unknown,blend,1
2264,children's career,3,dz,unknown,blend,1
2265,family expectations,3,dz,unknown,blend,1
2266,new employees,3,dz,unknown,blend,1
2267,1 month,3,dz,unknown,blend,1
2268,formal contract,3,dz,unknown,blend,1
2269,start businesses,3,dz,unknown,blend,1
2270,young entrepreneurship,3,dz,unknown,blend,1
2271,through phone calls,3,dz,unknown,blend,1
2272,cultural connection,3,dz,unknown,blend,1
2273,communication method,3,dz,unknown,blend,1
2274,remote communication,3,dz,unknown,blend,1
2275,emotional bond,3,dz,unknown,blend,1
2276,accommodation,3,dz,unknown,blend,1
2277,traditional hotels,3,dz,unknown,blend,1
2278,traditional algerian fruits,3,dz,unknown,blend,1
2279,family dinners,3,dz,unknown,blend,1
2280,local fruits,3,dz,unknown,blend,1
2281,courses,4,dz,unknown,blend,6
2282,university curriculum,3,dz,unknown,blend,1
2283,compulsory courses,3,dz,unknown,blend,1
2284,majors with high employability,3,dz,unknown,blend,1
2285,specific majors for employment,3,dz,unknown,blend,1
2286,practical skills and employability,3,dz,unknown,blend,1
2287,economic stability through education,3,dz,unknown,blend,1
2288,retired women,4,dz,unknown,blend,6
2289,relaxing environments,3,dz,unknown,blend,1
2290,retired men's leisure activities,3,dz,unknown,blend,1
2291,card games,3,dz,unknown,blend,1
2292,"visiting temples, churches",3,dz,unknown,blend,1
2293,religious site visits,3,dz,unknown,blend,1
2294,holiday practices,3,dz,unknown,blend,1
2295,housewarming gifts,3,dz,unknown,blend,1
2296,useful items,3,dz,unknown,blend,1
2297,practical presents,3,dz,unknown,blend,1
2298,functional items,3,dz,unknown,blend,1
2299,wedding attendees,3,dz,unknown,blend,1
2300,vibrant outfits,3,dz,unknown,blend,1
2301,dark,3,dz,unknown,blend,1
2302,cinema-goers,3,dz,unknown,blend,1
2303,popcorn,3,dz,unknown,blend,1
2304,"chips, nuts",3,dz,unknown,blend,1
2305,with snacks,3,dz,unknown,blend,1
2306,chips/crisps with specific flavours,3,dz,unknown,blend,1
2307,chips/crisps,3,dz,unknown,blend,1
2308,cost-effective meals,3,dz,unknown,blend,1
2309,quick meal options,3,dz,unknown,blend,1
2310,meal option,3,dz,unknown,blend,1
2311,cost-effectiveness,3,dz,unknown,blend,1
2312,cheese,3,dz,unknown,blend,1
2313,cultural role,3,dz,unknown,blend,1
2314,dz cuisine,3,dz,unknown,blend,1
2315,various cheeses,3,dz,unknown,blend,1
2316,national identity,3,dz,unknown,blend,1
2317,certain vegetables,3,dz,unknown,blend,1
2318,algerian food court,3,dz,unknown,blend,1
2319,common dining area,3,dz,unknown,blend,1
2320,food court,3,dz,unknown,blend,1
2321,various algerian cuisines,3,dz,unknown,blend,1
2322,spicy and flavorful dishes,3,dz,unknown,blend,1
2323,sports fans,3,dz,unknown,blend,1
2324,algerian sports fans,3,dz,unknown,blend,1
2325,among fans,3,dz,unknown,blend,1
2326,team,3,dz,unknown,blend,1
2327,most well known sporting stadium,3,dz,unknown,blend,1
2328,sporting stadium,3,dz,unknown,blend,1
2329,algerian paralympians,3,dz,unknown,blend,1
2330,representing algeria,3,dz,unknown,blend,1
2331,paralympic sports,3,dz,unknown,blend,1
2332,identifying famous paralympians,3,dz,unknown,blend,1
2333,paralympic games,3,dz,unknown,blend,1
2334,entrepreneur,3,dz,unknown,blend,1
2335,local entrepreneurs,3,dz,unknown,blend,1
2336,algerian house,3,dz,unknown,blend,1
2337,typical feature,3,dz,unknown,blend,1
2338,famous families,3,dz,unknown,blend,1
2339,most famous family,3,dz,unknown,blend,1
2340,name not specified,3,dz,unknown,blend,1
2341,for bad behavior,3,dz,unknown,blend,1
2342,algerian literature writers,3,dz,unknown,blend,1
2343,algerian literature,3,dz,unknown,blend,1
2344,local writers,3,dz,unknown,blend,1
2345,literature class,3,dz,unknown,blend,1
2346,algerian writers,3,dz,unknown,blend,1
2347,cultural awareness,3,dz,unknown,blend,1
2348,online resources,3,dz,unknown,blend,1
2349,online resource usage,3,dz,unknown,blend,1
2350,various regions,3,dz,unknown,blend,1
2351,theatrical performances,3,dz,unknown,blend,1
2352,some algerian regions,3,dz,unknown,blend,1
2353,grab-and-go options,3,dz,unknown,blend,1
2354,brik (fried pastry filled with cheese or egg),3,dz,unknown,blend,1
2355,cheese or egg,3,dz,unknown,blend,1
2356,quick and portable items,3,dz,unknown,blend,1
2357,alcoholic drink,3,dz,unknown,blend,1
2358,festivals in algeria,3,dz,unknown,blend,1
2359,festivals with traditional drinks,3,dz,unknown,blend,1
2360,traditional drinks,3,dz,unknown,blend,1
2361,sugar and mint,3,dz,unknown,blend,1
2362,racket sports,3,dz,unknown,blend,1
2363,popular sport,3,dz,unknown,blend,1
2364,international sporting events,3,dz,unknown,blend,1
2365,attendance and media coverage,3,dz,unknown,blend,1
2366,certain jobs,3,dz,unknown,blend,1
2367,common food,3,dz,unknown,blend,1
2368,easter in algeria,3,dz,unknown,blend,1
2369,funerals,3,dz,unknown,blend,1
2370,algerian funeral rituals,3,dz,unknown,blend,1
2371,algerian funerals,3,dz,unknown,blend,1
2372,traditional beverage,3,dz,unknown,blend,1
2373,yes,3,dz,unknown,blend,1
2374,local vegetables,3,dz,unknown,blend,1
2375,popular vegetable,3,dz,unknown,blend,1
2376,carrot,3,dz,unknown,blend,1
2377,various vegetables,3,dz,unknown,blend,1
2378,stewed vegetables,3,dz,unknown,blend,1
2379,camel,5,dz,unknown,blend,4
2380,restaurants overseas,3,dz,unknown,blend,1
2381,traditional algerian dishes,3,dz,unknown,blend,1
2382,expatriates,3,dz,unknown,blend,1
2383,algerian restaurants,3,dz,unknown,blend,1
2384,local flavors,3,dz,unknown,blend,1
2385,preparing for childbirth,3,dz,unknown,blend,1
2386,popular children's song,3,dz,unknown,blend,1
2387,family bonding,3,dz,unknown,blend,1
2388,traditional toys,3,dz,unknown,blend,1
2389,"cars, trucks, and action figures",3,dz,unknown,blend,1
2390,masculinity and strength,3,dz,unknown,blend,1
2391,boys to play with vehicles,3,dz,unknown,blend,1
2392,algerian girls,3,dz,unknown,blend,1
2393,traditional dolls,3,dz,unknown,blend,1
2394,toys market,3,dz,unknown,blend,1
2395,cultural preferences,3,dz,unknown,blend,1
2396,passing down traditions,3,dz,unknown,blend,1
2397,dz culture,3,dz,unknown,blend,1
2398,folk tale tradition,3,dz,unknown,blend,1
2399,values,3,dz,unknown,blend,1
2400,customary symbol at funerals,3,dz,unknown,blend,1
2401,various places,3,dz,unknown,blend,1
2402,income for students,3,dz,unknown,blend,1
2403,part-time jobs,3,dz,unknown,blend,1
2404,algerian companies,3,dz,unknown,blend,1
2405,cultural games,3,dz,unknown,blend,1
2406,cohesion,3,dz,unknown,blend,1
2407,arab culture,3,dz,unknown,blend,1
2408,side jobs,3,dz,unknown,blend,1
2409,tourists,3,dz,unknown,blend,1
2410,edible items,3,dz,unknown,blend,1
2411,famous edible souvenirs,3,dz,unknown,blend,1
2412,edible souvenirs,3,dz,unknown,blend,1
2413,meat and vegetables,3,dz,unknown,blend,1
2414,cultural festivals,3,dz,unknown,blend,1
2415,beach sports,3,dz,unknown,blend,1
2416,beach volleyball,3,dz,unknown,blend,1
2417,water sports,3,dz,unknown,blend,1
2418,by month,3,dz,unknown,blend,1
2419,prayer sites,3,dz,unknown,blend,1
2420,collective prayer spaces,3,dz,unknown,blend,1
2421,prayer,3,dz,unknown,blend,1
2422,communal settings,3,dz,unknown,blend,1
2423,fathers,3,dz,unknown,blend,1
2424,father's day,3,dz,unknown,blend,1
2425,after school curricular,3,dz,unknown,blend,1
2426,algerian elementary schools,3,dz,unknown,blend,1
2427,popular after school curricular,3,dz,unknown,blend,1
2428,popular activities,3,dz,unknown,blend,1
2429,outdoor leisure,3,dz,unknown,blend,1
2430,popular card game,3,dz,unknown,blend,1
2431,edible insect,3,dz,unknown,blend,1
2432,insect consumption,3,dz,unknown,blend,1
2433,monday,3,dz,unknown,blend,1
2434,religious observance,3,dz,unknown,blend,1
2435,weekly religious activities,3,dz,unknown,blend,1
2436,most popular place,3,dz,unknown,blend,1
2437,algeria's independence,3,dz,unknown,blend,1
2438,national celebrations,3,dz,unknown,blend,1
2439,birthday party,3,dz,unknown,blend,1
2440,algerian song,3,dz,unknown,blend,1
2441,olive oil,3,dz,unknown,blend,1
2442,virgin olive oil,3,dz,unknown,blend,1
2443,"dates, milk, and honey",3,dz,unknown,blend,1
2444,eating dates brings good luck,3,dz,unknown,blend,1
2445,milk for strength,3,dz,unknown,blend,1
2446,activities in parks,3,dz,unknown,blend,1
2447,parks for seniors,3,dz,unknown,blend,1
2448,outdoor spaces,3,dz,unknown,blend,1
2449,"team spirit, physical fitness",3,dz,unknown,blend,1
2450,green,3,dz,unknown,blend,1
2451,school teachers,3,dz,unknown,blend,1
2452,modesty,3,dz,unknown,blend,1
2453,music activities,3,dz,unknown,blend,1
2454,extracurricular music programs,3,dz,unknown,blend,1
2455,people in mountainous areas,3,dz,unknown,blend,1
2456,mountainous areas,3,dz,unknown,blend,1
2457,people in coastal areas,3,dz,unknown,blend,1
2458,fishing,3,dz,unknown,blend,1
2459,farmers,3,dz,unknown,blend,8
2460,farmers' attire,3,dz,unknown,blend,1
2461,algerian farming community,3,dz,unknown,blend,1
2462,"grains, vegetables, meat",3,dz,unknown,blend,1
2463,"clothing, toys, sweets",3,dz,unknown,blend,1
2464,birthdays,3,dz,unknown,blend,1
2465,birthday gifts,3,dz,unknown,blend,1
2466,during eid in algeria,3,dz,unknown,blend,1
2467,algerian brides,3,dz,unknown,blend,1
2468,traditional wedding dishes,3,dz,unknown,blend,1
2469,love and romance,3,dz,unknown,blend,1
2470,couples and singles,3,dz,unknown,blend,1
2471,christmas song,3,dz,unknown,blend,1
2472,holiday,3,dz,unknown,blend,1
2473,certain foods,5,dz,unknown,blend,4
2474,divisiveness among algerians,3,dz,unknown,blend,1
2475,most popular soccer team,3,dz,unknown,blend,1
2476,dogs,4,dz,unknown,blend,5
2477,close family ties,3,dz,unknown,blend,1
2478,popular tv show,3,dz,unknown,blend,1
2479,tv show,3,dz,unknown,blend,1
2480,watching tv together,3,dz,unknown,blend,1
2481,popular family tv show,3,dz,unknown,blend,1
2482,traditional seafood dishes,3,dz,unknown,blend,1
2483,beachgoers,3,dz,unknown,blend,1
2484,refreshing salads,3,dz,unknown,blend,1
2485,freshness and simplicity,3,dz,unknown,blend,1
2486,olympic sports,3,dz,unknown,blend,1
2487,physical activities,3,dz,unknown,blend,1
2488,algerian national sports league,3,dz,unknown,blend,1
2489,raja casablanca vs mc alger,3,dz,unknown,blend,1
2490,highest paying professional sports,3,dz,unknown,blend,1
2491,professional sports,3,dz,unknown,blend,1
2492,local football matches,3,dz,unknown,blend,1
2493,through shared sporting events,3,dz,unknown,blend,1
2494,algerian viewers,3,dz,unknown,blend,1
2495,in national team,3,dz,unknown,blend,1
2496,longest night of the year celebration,3,dz,unknown,blend,1
2497,dishes,3,dz,unknown,blend,1
2498,summer sports,3,dz,unknown,blend,1
2499,popular summer sport,3,dz,unknown,blend,1
2500,popular sports teams,3,dz,unknown,blend,1
2501,sports teams,3,dz,unknown,blend,1
2502,most popular women's sports team,3,dz,unknown,blend,1
2503,popular tournaments,3,dz,unknown,blend,1
2504,most popular tournament,3,dz,unknown,blend,1
2505,popular sportperson,3,dz,unknown,blend,1
2506,sportperson,3,dz,unknown,blend,1
2507,international competitions,3,dz,unknown,blend,1
2508,algerian employers,3,dz,unknown,blend,1
2509,work life balance,3,dz,unknown,blend,1
2510,moderate,3,dz,unknown,blend,1
2511,stability,3,dz,unknown,blend,1
2512,tech workers and startups,3,dz,unknown,blend,1
2513,tech workers,3,dz,unknown,blend,1
2514,startups,3,dz,unknown,blend,1
2515,algerian daily meals,3,dz,unknown,blend,1
2516,daily meals,3,dz,unknown,blend,1
2517,"breakfast, lunch, dinner",3,dz,unknown,blend,1
2518,weekend activity with child,3,dz,unknown,blend,1
2519,family activity on weekend,3,dz,unknown,blend,1
2520,family holiday,3,dz,unknown,blend,1
2521,popular family game,3,dz,unknown,blend,1
2522,weekend family meals,3,dz,unknown,blend,1
2523,staple foods,3,dz,unknown,blend,1
2524,dinner and conversation,3,dz,unknown,blend,1
2525,top-achieving students,3,dz,unknown,blend,1
2526,assignments and exams,3,dz,unknown,blend,1
2527,graduation,3,dz,unknown,blend,1
2528,university admission,3,dz,unknown,blend,1
2529,end of high school,3,dz,unknown,blend,1
2530,arabic language,3,dz,unknown,blend,1
2531,social events,3,dz,unknown,blend,1
2532,university preparation,3,dz,unknown,blend,1
2533,advanced math subjects,3,dz,unknown,blend,1
2534,mathematics,3,dz,unknown,blend,1
2535,pre-university education,3,dz,unknown,blend,1
2536,higher education,3,dz,unknown,blend,1
2537,universities in algeria,3,dz,unknown,blend,1
2538,after-school activities,3,dz,unknown,blend,1
2539,homework sessions,3,dz,unknown,blend,1
2540,knife,3,sailor,unknown,candle,1
2541,choosing knots,3,sailor,unknown,candle,1
2542,ropes coiled,3,sailor,unknown,candle,1
2543,knot tying,3,sailor,unknown,candle,1
2544,unit clerk,3,clerk,unknown,candle,7
2545,best possible care,3,clerk,unknown,candle,1
2546,guests' stay,3,clerk,unknown,candle,1
2547,world,3,clerk,unknown,candle,1
2548,front desk,3,clerk,unknown,candle,1
2549,summons,3,clerk,unknown,candle,1
2550,horizontally,3,blacksmith,unknown,candle,1
2551,judge,2,judge,unknown,candle,19
2552,determine rating,3,judge,unknown,candle,1
2553,rating,3,judge,unknown,candle,1
2554,judges' scores,3,judge,unknown,candle,1
2555,score,3,judge,unknown,candle,1
2556,lawyers,5,judge,unknown,candle,4
2557,in presence of judges,3,judge,unknown,candle,1
2558,from lawyers,3,judge,unknown,candle,1
2559,when interacting with judges,3,judge,unknown,candle,1
2560,judicial interaction,3,judge,unknown,candle,1
2561,between lawyers and judges,3,judge,unknown,candle,1
2562,judge's duties,3,judge,unknown,candle,1
2563,nominations,3,judge,unknown,candle,1
2564,panel of judges,3,judge,unknown,candle,1
2565,barristers,3,judge,unknown,candle,1
2566,wigs,3,judge,unknown,candle,1
2567,judicial role,3,judge,unknown,candle,1
2568,attempt,3,judge,unknown,candle,1
2569,weight declaration,3,judge,unknown,candle,1
2570,library,3,librarian,unknown,candle,1
2571,free area,3,librarian,unknown,candle,1
2572,access to knowledge,3,librarian,unknown,candle,1
2573,classroom teacher,3,teacher,unknown,candle,1
2574,student presence,3,teacher,unknown,candle,1
2575,census-like method,3,teacher,unknown,candle,1
2576,on teaching effectiveness,3,teacher,unknown,candle,1
2577,on learning outcomes,3,teacher,unknown,candle,1
2578,student passing,3,teacher,unknown,candle,1
2579,initial testing,3,teacher,unknown,candle,1
2580,testing,3,teacher,unknown,candle,1
2581,identified children,3,teacher,unknown,candle,1
2582,tested,3,teacher,unknown,candle,1
2583,full student engagement,3,teacher,unknown,candle,1
2584,pupils,3,teacher,unknown,candle,1
2585,medication,4,teacher,unknown,candle,6
2586,academic standards,3,teacher,unknown,candle,1
2587,high expectations,3,teacher,unknown,candle,1
2588,student achievement,3,teacher,unknown,candle,1
2589,student's life,3,teacher,unknown,candle,1
2590,student regularly,3,teacher,unknown,candle,1
2591,life,3,teacher,unknown,candle,1
2592,other group,3,teacher,unknown,candle,1
2593,with peers,3,teacher,unknown,candle,1
2594,team leader,3,teacher,unknown,candle,1
2595,by society,3,teacher,unknown,candle,1
2596,from society,3,teacher,unknown,candle,1
2597,positive relationship,3,teacher,unknown,candle,1
2598,respect shown by students,3,teacher,unknown,candle,1
2599,between students and teachers,3,teacher,unknown,candle,1
2600,classroom organization,3,teacher,unknown,candle,1
2601,classroom management,3,teacher,unknown,candle,1
2602,for exams,3,teacher,unknown,candle,1
2603,instructions,3,teacher,unknown,candle,1
2604,following instructions and obedience,3,teacher,unknown,candle,1
2605,musical learning,3,teacher,unknown,candle,1
2606,playing instruments,3,teacher,unknown,candle,1
2607,singing,3,teacher,unknown,candle,1
2608,introduced book,3,teacher,unknown,candle,1
2609,learning path,3,teacher,unknown,candle,1
2610,student learning,3,teacher,unknown,candle,1
2611,for student,3,teacher,unknown,candle,1
2612,door opened by teacher,3,teacher,unknown,candle,1
2613,by opening door,3,teacher,unknown,candle,1
2614,door,3,teacher,unknown,candle,1
2615,for education,3,teacher,unknown,candle,1
2616,escorting bus,3,teacher,unknown,candle,1
2617,bus,3,teacher,unknown,candle,1
2618,behavior in school,3,teacher,unknown,candle,1
2619,how to behave,3,teacher,unknown,candle,1
2620,mentor,4,teacher,unknown,candle,5
2621,teacher's practices,3,teacher,unknown,candle,1
2622,mentorship,3,teacher,unknown,candle,1
2623,student progress observation,3,teacher,unknown,candle,1
2624,their own behavior,3,teacher,unknown,candle,1
2625,play piano,3,teacher,unknown,candle,1
2626,give light,3,teacher,unknown,candle,1
2627,others' enlightenment,3,teacher,unknown,candle,1
2628,selflessness and sacrifice,3,teacher,unknown,candle,1
2629,here and in heaven,3,teacher,unknown,candle,1
2630,reward,3,teacher,unknown,candle,1
2631,heaven and earth,3,teacher,unknown,candle,1
2632,student's knowledge,3,teacher,unknown,candle,1
2633,student's skills,3,teacher,unknown,candle,1
2634,ritual of testing,3,teacher,unknown,candle,1
2635,role playing,3,teacher,unknown,candle,1
2636,candle metaphorically,3,teacher,unknown,candle,1
2637,students with special needs,3,teacher,unknown,candle,1
2638,small setting,3,teacher,unknown,candle,1
2639,special needs,3,teacher,unknown,candle,1
2640,modeling and feedback,3,teacher,unknown,candle,1
2641,attentively,3,teacher,unknown,candle,1
2642,individual program,3,teacher,unknown,candle,1
2643,from other teachers,3,teacher,unknown,candle,1
2644,pre and post,3,teacher,unknown,candle,1
2645,teacher team,3,teacher,unknown,candle,1
2646,regular assessment,3,teacher,unknown,candle,1
2647,unit evaluation,3,teacher,unknown,candle,1
2648,assessment meetings,3,teacher,unknown,candle,1
2649,new teachers,3,teacher,unknown,candle,1
2650,mentoring,3,teacher,unknown,candle,1
2651,knowledge_transfer,3,teacher,unknown,candle,1
2652,paper,3,teacher,unknown,candle,8
2653,student performance,3,teacher,unknown,candle,1
2654,student work,3,teacher,unknown,candle,1
2655,attentive listening,3,teacher,unknown,candle,1
2656,learning and success,3,teacher,unknown,candle,1
2657,herself,3,teacher,unknown,candle,1
2658,final grade,3,teacher,unknown,candle,1
2659,based on assessment,3,teacher,unknown,candle,1
2660,new work,3,teacher,unknown,candle,1
2661,to maintain classroom discipline,3,teacher,unknown,candle,1
2662,school smoothly,3,teacher,unknown,candle,1
2663,smooth running,3,teacher,unknown,candle,1
2664,admire,3,teacher,unknown,candle,1
2665,student engagement,3,teacher,unknown,candle,1
2666,creativity,3,teacher,unknown,candle,1
2667,knowledge to student,3,teacher,unknown,candle,1
2668,cohort,3,teacher,unknown,candle,1
2669,engage and excite,3,teacher,unknown,candle,1
2670,children's lives,3,teacher,unknown,candle,1
2671,preschool teacher,4,teacher,unknown,candle,5
2672,sessions,3,teacher,unknown,candle,1
2673,training sessions,3,teacher,unknown,candle,1
2674,introduce new material,3,teacher,unknown,candle,1
2675,during lecture,3,teacher,unknown,candle,1
2676,to guide students,3,teacher,unknown,candle,1
2677,pose,3,teacher,unknown,candle,1
2678,between series,3,teacher,unknown,candle,1
2679,from teacher,3,teacher,unknown,candle,1
2680,series,3,teacher,unknown,candle,1
2681,for mindfulness,3,teacher,unknown,candle,1
2682,for teaching behavior,3,teacher,unknown,candle,1
2683,rules established by teachers,3,teacher,unknown,candle,1
2684,student behavior,3,teacher,unknown,candle,1
2685,teacher's rule-making process,3,teacher,unknown,candle,1
2686,understanding next steps,3,teacher,unknown,candle,1
2687,of goals,3,teacher,unknown,candle,1
2688,form signing,3,teacher,unknown,candle,1
2689,notes,3,teacher,unknown,candle,1
2690,note,3,teacher,unknown,candle,1
2691,communication tool,3,teacher,unknown,candle,1
2692,reinforce positive behavior,3,teacher,unknown,candle,1
2693,positive behavior,3,teacher,unknown,candle,1
2694,by consistent rules,3,teacher,unknown,candle,1
2695,thoughtfully,3,teacher,unknown,candle,1
2696,great teachers,3,teacher,unknown,candle,1
2697,planning,4,teacher,unknown,candle,5
2698,for sessions,3,teacher,unknown,candle,1
2699,time,3,teacher,unknown,candle,1
2700,effective teaching,3,teacher,unknown,candle,1
2701,thinking,3,teacher,unknown,candle,1
2702,cognitive process,3,teacher,unknown,candle,1
2703,communicate with students,3,teacher,unknown,candle,1
2704,teacher's ritual,3,teacher,unknown,candle,1
2705,pupil's work,3,teacher,unknown,candle,1
2706,according to expectations,3,teacher,unknown,candle,1
2707,expectations,3,teacher,unknown,candle,1
2708,mark,3,teacher,unknown,candle,1
2709,traditional single-pedestal desk,3,teacher,unknown,candle,1
2710,locking center,3,teacher,unknown,candle,1
2711,file drawer,3,teacher,unknown,candle,1
2712,box drawer,3,teacher,unknown,candle,1
2713,university lab,3,teacher,unknown,candle,1
2714,university lab session,3,teacher,unknown,candle,1
2715,vital,3,teacher,unknown,candle,1
2716,"students, parents",3,teacher,unknown,candle,1
2717,reviews,5,teacher,unknown,candle,4
2718,teacher's progress,3,teacher,unknown,candle,1
2719,"teachers, students, parents",3,teacher,unknown,candle,1
2720,session,3,teacher,unknown,candle,1
2721,instruction,3,teacher,unknown,candle,1
2722,candle into teaching,3,teacher,unknown,candle,1
2723,regularity in teaching,3,teacher,unknown,candle,1
2724,each lesson,3,teacher,unknown,candle,1
2725,lesson,3,teacher,unknown,candle,1
2726,charts,3,teacher,unknown,candle,1
2727,charting_activities,3,teacher,unknown,candle,1
2728,chart,3,teacher,unknown,candle,1
2729,skill development,3,teacher,unknown,candle,1
2730,marking,3,teacher,unknown,candle,1
2731,teacher's job,3,teacher,unknown,candle,1
2732,principal,3,teacher,unknown,candle,1
2733,when away,3,teacher,unknown,candle,1
2734,separate hands,3,pianist,unknown,candle,1
2735,independence,3,pianist,unknown,candle,1
2736,for performances,3,pianist,unknown,candle,1
2737,for swarming signs,3,beekeeper,unknown,candle,1
2738,swarming,3,beekeeper,unknown,candle,1
2739,potential division,3,beekeeper,unknown,candle,1
2740,hive,3,beekeeper,unknown,candle,1
2741,bees,3,beekeeper,unknown,candle,1
2742,fill out application,3,farmer,unknown,candle,1
2743,application,3,farmer,unknown,candle,1
2744,after attending program,3,farmer,unknown,candle,1
2745,program,3,farmer,unknown,candle,1
2746,enter the farm,3,farmer,unknown,candle,1
2747,appropriate attire,3,farmer,unknown,candle,1
2748,farm,3,farmer,unknown,candle,1
2749,farmers' work,3,farmer,unknown,candle,1
2750,quickly,3,electrician,unknown,candle,1
2751,pitching,3,banker,unknown,candle,1
2752,investment,3,banker,unknown,candle,1
2753,investment details,3,banker,unknown,candle,1
2754,specific lender,3,banker,unknown,candle,1
2755,set,3,banker,unknown,candle,1
2756,words,3,banker,unknown,candle,1
2757,carefully by central bankers,3,banker,unknown,candle,1
2758,before ipo,3,banker,unknown,candle,1
2759,to ensure returns,3,banker,unknown,candle,1
2760,clients,3,banker,unknown,candle,1
2761,client interests,3,banker,unknown,candle,1
2762,performs,3,banker,unknown,candle,1
2763,calls,3,banker,unknown,candle,1
2764,not obstruct,3,banker,unknown,candle,1
2765,for clearance,3,banker,unknown,candle,1
2766,crossed,3,banker,unknown,candle,1
2767,before presentment,3,banker,unknown,candle,1
2768,protect and give away wealth,3,banker,unknown,candle,1
2769,individually,3,banker,unknown,candle,1
2770,wealthy clients,3,banker,unknown,candle,1
2771,on behalf of clients,3,banker,unknown,candle,1
2772,pinstripes,3,banker,unknown,candle,1
2773,famous clubs and restaurants,3,banker,unknown,candle,1
2774,clubs and restaurants,3,banker,unknown,candle,1
2775,needful spider's web,3,banker,unknown,candle,1
2776,patron,3,banker,unknown,candle,1
