source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
2,389,algerian,seasonal meal preparation,manifests_in,1,arabculture
389,390,seasonal meal preparation,mother serves soup in winter,manifests_in,1,arabculture
392,390,winter season,mother serves soup in winter,influences,1,arabculture
391,390,family meal,mother serves soup in winter,contextualizes,1,arabculture
2,393,algerian,midday meal preparation,manifests_in,1,arabculture
393,394,midday meal preparation,harira soup cooking,manifests_in,1,arabculture
2,395,algerian,dinner preparation,manifests_in,1,arabculture
395,396,dinner preparation,tajine with olives,manifests_in,1,arabculture
2,397,algerian,summer dinner practices,manifests_in,1,arabculture
397,398,summer dinner practices,mother serves salad at dinner,manifests_in,1,arabculture
399,397,seasonal dining adaptation,summer dinner practices,contextualizes,1,arabculture
2,400,algerian,ramadan iftar ritual,manifests_in,1,arabculture
400,401,ramadan iftar ritual,eating dates first,manifests_in,1,arabculture
2,402,algerian,ramadan iftar meal,manifests_in,2,arabculture
402,403,ramadan iftar meal,main dish,manifests_in,1,arabculture
402,404,ramadan iftar meal,secondary dish,manifests_in,1,arabculture
402,405,ramadan iftar meal,bread,manifests_in,1,arabculture
402,406,ramadan iftar meal,beverages,manifests_in,1,arabculture
402,407,ramadan iftar meal,chorba with vegetables,manifests_in,1,arabculture
402,408,ramadan iftar meal,side dish preparation,manifests_in,1,arabculture
0,31,human,arab,originates_from,2,arabculture
31,45,arab,ramadan fasting,manifests_in,1,arabculture
2,409,algerian,family iftar meal,manifests_in,1,arabculture
45,409,ramadan fasting,family iftar meal,contextualizes,1,arabculture
409,410,family iftar meal,ramadan beverages,manifests_in,1,arabculture
2,411,algerian,ramadan iftar preparation,manifests_in,1,arabculture
411,412,ramadan iftar preparation,freek soup dish,manifests_in,1,arabculture
411,413,ramadan iftar preparation,family meal substitution,varies_by,1,arabculture
49,414,ramadan pre-dawn meal,couscous with raisins,manifests_in,1,arabculture
415,49,mother prepares suhoor,ramadan pre-dawn meal,contextualizes,1,arabculture
416,49,before fajr call to prayer,ramadan pre-dawn meal,contextualizes,1,arabculture
49,417,ramadan pre-dawn meal,eating grilled meat at suhoor,manifests_in,1,arabculture
49,418,ramadan pre-dawn meal,communal outdoor gatherings,contextualizes,1,arabculture
419,417,staying awake for suhoor,eating grilled meat at suhoor,balances,1,arabculture
35,420,ramadan fasting practice,pre-dawn hydration,varies_by,1,arabculture
420,421,pre-dawn hydration,drinking before adhan,manifests_in,1,arabculture
421,422,drinking before adhan,thirst prevention during fast,contextualizes,1,arabculture
2,423,algerian,suhoor meal preparation,manifests_in,1,arabculture
423,424,suhoor meal preparation,warm winter suhoor,manifests_in,1,arabculture
425,423,mother prepares food,suhoor meal preparation,manifests_in,1,arabculture
45,423,ramadan fasting,suhoor meal preparation,contextualizes,1,arabculture
49,426,ramadan pre-dawn meal,coffee with milk,manifests_in,1,arabculture
49,427,ramadan pre-dawn meal,additional food item,manifests_in,1,arabculture
1,2,food,algerian,manifests_in,1,arabculture
2,428,algerian,traditional sweets,manifests_in,1,arabculture
428,429,traditional sweets,zlabiya,manifests_in,1,arabculture
429,430,zlabiya,boufarik regional specialty,varies_by,1,arabculture
17,431,family,newborn celebration,manifests_in,1,arabculture
2,431,algerian,newborn celebration,manifests_in,1,arabculture
431,432,newborn celebration,preparing sweets,contextualizes,1,arabculture
432,434,preparing sweets,traditional sweets for guests,manifests_in,1,arabculture
433,432,guest reception ritual,preparing sweets,honors,1,arabculture
2,435,algerian,regional sweet specialties,manifests_in,1,arabculture
435,436,regional sweet specialties,constantine confectionery,originates_from,1,arabculture
2,437,algerian,desert agriculture and cultivation,manifests_in,1,arabculture
437,438,desert agriculture and cultivation,saharan crop production,manifests_in,1,arabculture
440,438,algerian sahara desert,saharan crop production,contextualizes,1,arabculture
2,441,algerian,preference for fresh fruit in summer,manifests_in,1,arabculture
441,442,preference for fresh fruit in summer,eating fresh fruit during summer season,manifests_in,1,arabculture
0,1,human,food,influences,3,arabculture
2,443,algerian,fruit production,manifests_in,1,arabculture
443,444,fruit production,large-scale fruit cultivation,manifests_in,1,arabculture
2,445,algerian,evening snack tradition,manifests_in,1,arabculture
445,446,evening snack tradition,cake with toppings,manifests_in,1,arabculture
2,447,algerian,snacks and light meals,manifests_in,1,arabculture
447,448,snacks and light meals,kessra bread,manifests_in,1,arabculture
448,449,kessra bread,served with dishes,contextualizes,1,arabculture
2,450,algerian,wedding celebration arrangement,manifests_in,1,arabculture
450,451,wedding celebration arrangement,home-based wedding ceremony,manifests_in,1,arabculture
2,452,algerian,wedding feast tradition,manifests_in,1,arabculture
2,453,algerian,pre-wedding dinner,manifests_in,1,arabculture
452,454,wedding feast tradition,traditional dishes served,manifests_in,1,arabculture
453,454,pre-wedding dinner,traditional dishes served,manifests_in,1,arabculture
0,455,human,marriage,manifests_in,4,arabculture
455,2,marriage,algerian,varies_by,1,arabculture
2,456,algerian,mahr marriage gift,manifests_in,1,arabculture
456,457,mahr marriage gift,gold jewelry set,manifests_in,1,arabculture
456,458,mahr marriage gift,gifts collection,manifests_in,1,arabculture
455,2,marriage,algerian,contextualizes,1,arabculture
2,459,algerian,bride preparation,manifests_in,1,arabculture
459,460,bride preparation,tasdira traditional trousseau,manifests_in,1,arabculture
459,461,bride preparation,daily essentials acquisition,manifests_in,1,arabculture
2,462,algerian,bride transfer ceremony,manifests_in,1,arabculture
462,463,bride transfer ceremony,wife moves to husband's house,manifests_in,1,arabculture
462,464,bride transfer ceremony,family presence at transfer,manifests_in,1,arabculture
2,465,algerian,wedding celebrations,manifests_in,1,arabculture
465,466,wedding celebrations,gender-segregated festivities,varies_by,1,arabculture
465,467,wedding celebrations,al-tassadira procession,manifests_in,1,arabculture
2,468,algerian,male wedding rituals,manifests_in,1,arabculture
468,469,male wedding rituals,groom bathhouse visit,manifests_in,1,arabculture
470,469,purification before marriage,groom bathhouse visit,contextualizes,1,arabculture
30,470,religion,purification before marriage,influences,1,arabculture
2,471,algerian,henna application ceremony,manifests_in,1,arabculture
471,472,henna application ceremony,pre-wedding henna party,manifests_in,1,arabculture
471,473,henna application ceremony,henna paste application,manifests_in,1,arabculture
0,63,human,tradition,originates_from,16,arabculture
2,474,algerian,wedding procession,manifests_in,1,arabculture
474,462,wedding procession,bride transfer ceremony,contextualizes,1,arabculture
476,462,family honor transition,bride transfer ceremony,influences,1,arabculture
2,477,algerian,henna ceremony,manifests_in,1,arabculture
477,479,henna ceremony,bride attire,contextualizes,1,arabculture
479,478,bride attire,traditional algerian dress,manifests_in,1,arabculture
99,480,wedding ceremony,newlyweds household transition,influences,1,arabculture
480,481,newlyweds household transition,moving to new home after wedding,manifests_in,1,arabculture
2,482,algerian,western algerian,varies_by,1,arabculture
482,483,western algerian,wedding celebration practices,manifests_in,1,arabculture
483,484,wedding celebration practices,wedding ceremonies and events,manifests_in,1,arabculture
2,485,algerian,eid al-adha preparation,manifests_in,1,arabculture
485,486,eid al-adha preparation,weeks-long advance preparation,manifests_in,1,arabculture
2,487,algerian,eid al-fitr preparation,manifests_in,2,arabculture
487,488,eid al-fitr preparation,preparing sweets for guests,manifests_in,1,arabculture
487,89,eid al-fitr preparation,family gathering,influences,1,arabculture
89,489,family gathering,guest reception,manifests_in,1,arabculture
487,490,eid al-fitr preparation,mother's pre-eid tasks,manifests_in,1,arabculture
2,491,algerian,traditional dish preparation,manifests_in,1,arabculture
493,491,prophet's birthday,traditional dish preparation,contextualizes,1,arabculture
494,492,maternal food preparation,moulid celebration meal,manifests_in,1,arabculture
491,492,traditional dish preparation,moulid celebration meal,manifests_in,1,arabculture
2,495,algerian,eid al-fitr celebration customs,manifests_in,1,arabculture
495,496,eid al-fitr celebration customs,traditional rituals during eid,manifests_in,1,arabculture
2,497,algerian,religious holiday practices,manifests_in,1,arabculture
497,498,religious holiday practices,elders making children happy,manifests_in,1,arabculture
499,498,intergenerational care,elders making children happy,manifests_in,1,arabculture
2,500,algerian,eid al-adha customs,manifests_in,1,arabculture
500,501,eid al-adha customs,festive practices,influences,1,arabculture
502,500,religious celebration,eid al-adha customs,contextualizes,1,arabculture
2,503,algerian,eating liver on eid morning,manifests_in,1,arabculture
500,503,eid al-adha customs,eating liver on eid morning,contextualizes,1,arabculture
504,500,islamic holidays,eid al-adha customs,originates_from,1,arabculture
30,500,religion,eid al-adha customs,influences,1,arabculture
111,505,eid al-adha celebration,family cooking traditional dishes,manifests_in,1,arabculture
504,111,islamic holidays,eid al-adha celebration,contextualizes,1,arabculture
63,505,tradition,family cooking traditional dishes,influences,1,arabculture
2,507,algerian,prophet's birthday celebration,manifests_in,1,arabculture
507,508,prophet's birthday celebration,mawlid al-nabi observance,manifests_in,1,arabculture
2,509,algerian,religious celebration cuisine,manifests_in,1,arabculture
509,510,religious celebration cuisine,rshta dish preparation,manifests_in,1,arabculture
30,511,religion,religious occasions,manifests_in,2,arabculture
511,509,religious occasions,religious celebration cuisine,contextualizes,1,arabculture
2,512,algerian,ashura observance practices,manifests_in,1,arabculture
512,513,ashura observance practices,family fasting during ashura,manifests_in,1,arabculture
512,514,ashura observance practices,ashura celebration rituals,manifests_in,1,arabculture
2,515,algerian,islamic holiday celebration,manifests_in,2,arabculture
515,516,islamic holiday celebration,hijri new year celebration,manifests_in,1,arabculture
2,517,algerian,religious holiday customs,manifests_in,1,arabculture
517,518,religious holiday customs,muharram observance,varies_by,1,arabculture
518,519,muharram observance,first day of muharram,manifests_in,1,arabculture
2,520,algerian,berber new year celebration,manifests_in,1,arabculture
520,521,berber new year celebration,yennayer january festival,manifests_in,1,arabculture
2,522,algerian,new year customs,manifests_in,1,arabculture
522,523,new year customs,january celebrations,manifests_in,1,arabculture
2,524,algerian,independence day celebration,manifests_in,2,arabculture
